libXScrnSaver 1.2.2 10.fc24 x86_64
libxshmfence 1.2 3.fc24 i686
libxshmfence 1.2 3.fc24 x86_64
libxslt 1.1.28 12.fc24 i686
libxslt 1.1.28 12.fc24 x86_64
libXt 1.1.5 3.fc24 i686
libXt 1.1.5 3.fc24 x86_64
libXt-devel 1.1.5 3.fc24 x86_64
libXtst 1.2.3 1.fc24 i686
libXtst 1.2.3 1.fc24 x86_64
libXv 1.0.11 1.fc24 i686
libXv 1.0.11 1.fc24 x86_64
libXvMC 1.0.10 1.fc24 x86_64
libXxf86dga 1.1.4 6.fc24 x86_64
libXxf86misc 1.0.3 11.fc24 x86_64
libXxf86vm 1.1.4 3.fc24 i686
libXxf86vm 1.1.4 3.fc24 x86_64
libXxf86vm-devel 1.1.4 3.fc24 x86_64
libyaml 0.1.6 8.fc24 x86_64
libzhuyin 1.1.1 1.fc24 x86_64
libzhuyin-data 1.1.1 1.fc24 x86_64
libzip 1.1.2 1.fc24 x86_64
linux-atm 2.5.1 14.fc24 x86_64
linux-atm-libs 2.5.1 14.fc24 x86_64
linux-firmware 20161205 69.git91ddce49.fc24 noarch
lirc-libs 0.9.4c 7.fc24 x86_64
live555 2016.10.21 1.fc24 x86_64
lklug-fonts 0.6 14.20090803cvs.fc24 noarch
lksctp-tools 1.0.16 5.fc24 x86_64
lldpad 1.0.1 4.git036e314.fc24 x86_64
llvm-libs 3.8.1 2.fc24 i686
llvm-libs 3.8.1 2.fc24 x86_64
lm_sensors 3.4.0 4.fc24 x86_64
lm_sensors-libs 3.4.0 4.fc24 x86_64
lockdev 1.0.4 0.22.20111007git.fc24 x86_64
logrotate 3.9.2 5.fc24 x86_64
logwatch 7.4.3 3.fc24 noarch
lrzsz 0.12.20 39.fc24 x86_64
lsof 4.89 4.fc24 x86_64
lua 5.3.4 1.fc24 x86_64
lua-libs 5.3.4 1.fc24 x86_64
lua-posix 33.3.1 2.fc24 x86_64
lvm2 2.02.150 2.fc24 x86_64
lvm2-libs 2.02.150 2.fc24 x86_64
lxappearance 0.6.3 1.fc24 x86_64
lxappearance-obconf 0.2.3 1.fc24 x86_64
lxde-common 0.99.1 1.fc24 noarch
lxdm 0.5.3 5.D20161111gita548c73e.fc24 x86_64
lxinput 0.3.5 1.fc24 x86_64
lxlauncher 0.2.5 1.fc24 x86_64
lxmenu-data 0.1.5 1.fc24 noarch
lxpanel 0.8.2 2.fc24 x86_64
lxpolkit 0.5.3 2.fc24 x86_64
lxrandr 0.3.1 1.fc24 x86_64
lxsession 0.5.3 2.fc24 x86_64
lxsession-edit 0.5.3 2.fc24 x86_64
lxtask 0.1.8 1.fc24 x86_64
lxterminal 0.3.0 1.fc24 x86_64
lz4 1.7.5 1.fc24 i686
lz4 1.7.5 1.fc24 x86_64
lzo 2.08 8.fc24 x86_64
lzo-minilzo 2.08 8.fc24 x86_64
m17n-db 1.7.0 7.fc24 noarch
m17n-lib 1.7.0 5.fc24 x86_64
m4 1.4.17 9.fc24 x86_64
mactel-boot 0.9 13.fc24 x86_64
mailcap 2.1.46 1.fc24 noarch
mailx 12.5 19.fc24 x86_64
make 4.1 5.fc24 x86_64
man-db 2.7.5 3.fc24 x86_64
man-pages 4.06 2.fc24 noarch
marisa 0.2.4 15.fc24 x86_64
maven 3.3.9 4.fc24 noarch
maven-wagon-file 2.10 2.fc24 noarch
maven-wagon-http 2.10 2.fc24 noarch
maven-wagon-http-shared 2.10 2.fc24 noarch
maven-wagon-provider-api 2.10 2.fc24 noarch
mcelog 119 2.fc24 x86_64
mcpp 2.7.2 16.fc24 x86_64
mdadm 3.4 2.fc24 x86_64
media-player-info 22 2.fc24 noarch
mediawriter 4.0.7 0.fc24 x86_64
meld 3.16.3 1.fc24 noarch
memcached 1.4.25 2.fc24 x86_64
memtest86+ 5.01 15.fc24 x86_64
menu-cache 1.0.2 1.fc24 x86_64
mesa-dri-drivers 12.0.3 2.fc24 i686
mesa-dri-drivers 12.0.3 2.fc24 x86_64
mesa-filesystem 12.0.3 2.fc24 i686
mesa-filesystem 12.0.3 2.fc24 x86_64
mesa-libEGL 12.0.3 2.fc24 i686
mesa-libEGL 12.0.3 2.fc24 x86_64
mesa-libEGL-devel 12.0.3 2.fc24 x86_64
mesa-libgbm 12.0.3 2.fc24 i686
mesa-libgbm 12.0.3 2.fc24 x86_64
mesa-libGL 12.0.3 2.fc24 i686
mesa-libGL 12.0.3 2.fc24 x86_64
mesa-libglapi 12.0.3 2.fc24 i686
mesa-libglapi 12.0.3 2.fc24 x86_64
mesa-libGL-devel 12.0.3 2.fc24 x86_64
mesa-libGLU 9.0.0 10.fc24 i686
mesa-libGLU 9.0.0 10.fc24 x86_64
mesa-libGLU-devel 9.0.0 10.fc24 x86_64
mesa-libOpenCL 12.0.3 2.fc24 x86_64
mesa-libwayland-egl 12.0.3 2.fc24 x86_64
mesa-libxatracker 12.0.3 2.fc24 x86_64
metacity 3.12.0 4.fc24 x86_64
microcode_ctl 2.1 13.1.fc24 x86_64
minicom 2.7 6.fc24 x86_64
minizip 1.2.8 10.fc24 x86_64
mkvtoolnix 9.2.0 1.fc24 x86_64
mkvtoolnix-gui 9.2.0 1.fc24 x86_64
mlocate 0.26 14.fc24 x86_64
mobile-broadband-provider-info 1.20170105git 1.fc24 noarch
ModemManager 1.6.4 1.fc24 x86_64
ModemManager-glib 1.6.4 1.fc24 x86_64
mod_perl 2.0.10 2.fc24 x86_64
mod_ssl 2.4.25 1.fc24 x86_64
mokutil 0.3.0 2.fc24 x86_64
mono-core 4.2.4 2.fc24 x86_64
mono-data 4.2.4 2.fc24 x86_64
mono-data-sqlite 4.2.4 2.fc24 x86_64
mono-extras 4.2.4 2.fc24 x86_64
mono-mvc 4.2.4 2.fc24 x86_64
mono-wcf 4.2.4 2.fc24 x86_64
mono-web 4.2.4 2.fc24 x86_64
mono-winforms 4.2.4 2.fc24 x86_64
mozilla-filesystem 1.9 14.fc24 x86_64
mozjs17 17.0.0 15.fc24 x86_64
mpfr 3.1.5 1.fc24 x86_64
mtdev 1.1.5 6.fc24 x86_64
mtools 4.0.18 10.fc24 x86_64
mtr 0.86 1.fc24 x86_64
nano 2.5.3 2.fc24 x86_64
nautilus-sendto 3.8.3 1.fc24 x86_64
ncurses 6.0 6.20160709.fc24 x86_64
ncurses-base 6.0 6.20160709.fc24 noarch
ncurses-compat-libs 6.0 6.20160709.fc24 x86_64
ncurses-libs 6.0 6.20160709.fc24 i686
ncurses-libs 6.0 6.20160709.fc24 x86_64
netpbm 10.77.00 3.fc24 x86_64
nettle 3.2 3.fc24 i686
nettle 3.2 3.fc24 x86_64
nettle-devel 3.2 3.fc24 x86_64
net-tools 2.0 0.37.20160329git.fc24 x86_64
NetworkManager 1.2.6 1.fc24 x86_64
NetworkManager-adsl 1.2.6 1.fc24 x86_64
network-manager-applet 1.2.4 2.fc24 x86_64
NetworkManager-glib 1.2.6 1.fc24 x86_64
NetworkManager-libnm 1.2.6 1.fc24 x86_64
NetworkManager-team 1.2.6 1.fc24 x86_64
NetworkManager-wifi 1.2.6 1.fc24 x86_64
NetworkManager-wwan 1.2.6 1.fc24 x86_64
newt 0.52.18 5.fc24 x86_64
newt-python 0.52.18 5.fc24 x86_64
newt-python3 0.52.18 5.fc24 x86_64
nfs-utils 1.3.4 2.rc3.fc24 x86_64
nginx-filesystem 1.10.2 1.fc24 noarch
nmap 7.40 1.fc24 x86_64
nmap-frontend 7.40 1.fc24 noarch
nmap-ncat 7.40 1.fc24 x86_64
nm-connection-editor 1.2.4 2.fc24 x86_64
nomachine 5.2.11 1 x86_64
notification-daemon 3.20.0 1.fc24 x86_64
npth 1.3 1.fc24 x86_64
nspr 4.13.1 1.fc24 x86_64
nss 3.29.3 1.0.fc24 x86_64
nss-mdns 0.10 17.fc24 x86_64
nss-pem 1.0.3 2.fc24 x86_64
nss-softokn 3.29.3 1.0.fc24 x86_64
nss-softokn-freebl 3.29.3 1.0.fc24 i686
nss-softokn-freebl 3.29.3 1.0.fc24 x86_64
nss-sysinit 3.29.3 1.0.fc24 x86_64
nss-tools 3.29.3 1.0.fc24 x86_64
nss-util 3.29.3 1.0.fc24 x86_64
ntfs-3g 2016.2.22 4.fc24 x86_64
ntfsprogs 2016.2.22 4.fc24 x86_64
numactl-libs 2.0.11 2.fc24 x86_64
nvidia-driver 378.13 6.fc24 x86_64
nvidia-driver-cuda 378.13 6.fc24 x86_64
nvidia-driver-cuda-libs 378.13 6.fc24 x86_64
nvidia-driver-libs 378.13 6.fc24 x86_64
nvidia-driver-NVML 378.13 6.fc24 x86_64
nvidia-persistenced 378.13 1.fc24 x86_64
obconf 2.0.4 8.20150213git63ec47.fc24 x86_64
objectweb-asm 5.0.4 2.fc24 noarch
ocaml-srpm-macros 2 4.fc24 noarch
ocl-icd 2.2.11 1.fc24 x86_64
openal-soft 1.17.2 2.fc24 x86_64
openbox 3.6.1 2.fc24 x86_64
openbox-libs 3.6.1 2.fc24 x86_64
opencc 1.0.3 1.fc24 x86_64
opencl-filesystem 1.0 4.fc24 noarch
opencl-headers 1.2 9.fc24 noarch
opencv-core 2.4.12.3 3.fc24 x86_64
OpenEXR-libs 2.2.0 5.fc24 x86_64
openjpeg2 2.1.2 3.fc24 x86_64
openjpeg-libs 1.5.1 16.fc24 x86_64
openldap 2.4.44 1.fc24 x86_64
openpgm 5.2.122 6.fc24 x86_64
openshot 2.1.0 2.fc24 noarch
openshot-lang 2.1.0 2.fc24 noarch
openssh 7.2p2 14.fc24 x86_64
openssh-askpass 7.2p2 14.fc24 x86_64
openssh-clients 7.2p2 14.fc24 x86_64
openssh-server 7.2p2 14.fc24 x86_64
openssl 1.0.2k 1.fc24 x86_64
openssl-devel 1.0.2k 1.fc24 x86_64
openssl-libs 1.0.2k 1.fc24 i686
openssl-libs 1.0.2k 1.fc24 x86_64
open-vm-tools 10.1.5 3.fc24 x86_64
open-vm-tools-desktop 10.1.5 3.fc24 x86_64
opus 1.1.3 2.fc24 i686
opus 1.1.3 2.fc24 x86_64
ORBit2 2.14.19 15.fc24 x86_64
orc 0.4.26 1.fc24 i686
orc 0.4.26 1.fc24 x86_64
os-prober 1.71 1.fc24 x86_64
oxygen-icon-theme 5.32.0 1.fc24 noarch
p11-kit 0.23.2 2.fc24 i686
p11-kit 0.23.2 2.fc24 x86_64
p11-kit-devel 0.23.2 2.fc24 x86_64
p11-kit-trust 0.23.2 2.fc24 x86_64
p7zip 16.02 2.fc24 x86_64
p7zip-gui 16.02 2.fc24 x86_64
PackageKit 1.1.3 2.fc24 x86_64
PackageKit-glib 1.1.3 2.fc24 x86_64
pam 1.2.1 5.fc24 i686
pam 1.2.1 5.fc24 x86_64
paman 0.9.4 16.fc24 x86_64
pam_krb5 2.4.13 2.fc24 x86_64
pam_pkcs11 0.6.8 8.fc24 x86_64
pango 1.40.3 1.fc24 i686
pango 1.40.3 1.fc24 x86_64
pangomm 2.40.0 1.fc24 x86_64
paps 0.6.8 36.fc24 x86_64
paps-libs 0.6.8 36.fc24 x86_64
parted 3.2 20.fc24 x86_64
passwd 0.79 8.fc24 x86_64
passwdqc 1.3.0 6.fc24 x86_64
passwdqc-lib 1.3.0 6.fc24 x86_64
patch 2.7.5 3.fc24 x86_64
pavucontrol 3.0 6.fc24 x86_64
pavumeter 0.9.3 16.fc24 x86_64
pciutils 3.5.4 1.fc24 x86_64
pciutils-libs 3.5.4 1.fc24 x86_64
pcmanfm 1.2.5 1.fc24 x86_64
pcre 8.40 5.fc24 i686
pcre 8.40 5.fc24 x86_64
pcre-devel 8.40 5.fc24 x86_64
pcsc-lite-libs 1.8.20 1.fc24 x86_64
Percona-Server-client-57 5.7.13 6.1.el7 x86_64
Percona-Server-devel-57 5.7.13 6.1.el7 x86_64
Percona-Server-server-57 5.7.13 6.1.el7 x86_64
Percona-Server-shared-57 5.7.13 6.1.el7 x86_64
Percona-Server-shared-compat-57 5.7.13 6.1.el7 x86_64
perl 5.22.3 370.fc24 x86_64
perl-Algorithm-Diff 1.1903 4.fc24 noarch
perl-Apache-DBI 1.12 8.fc24 noarch
perl-Archive-Peek 0.35 7.fc24 noarch
perl-Archive-Tar 2.06 2.fc24 noarch
perl-Archive-Zip 1.58 1.fc24 noarch
perl-autodie 2.29 2.fc24 noarch
perl-B-Hooks-EndOfScope 0.20 1.fc24 noarch
perl-B-Lint 1.20 6.fc24 noarch
perl-BSD-Resource 1.291.000 1.fc24 x86_64
perl-Business-ISBN 2.010 2.fc24 noarch
perl-Business-ISBN-Data 20140910.003 2.fc24 noarch
perl-Cache-Memcached 1.30 11.fc24 noarch
perl-Cache-Memcached-Fast 0.23 1.fc24 x86_64
perl-Cairo 1.106 2.fc24 x86_64
perl-Carp 1.38 2.fc24 noarch
perl-Carp-Clan 6.04 21.fc24 noarch
perl-CGI 4.28 2.fc24 noarch
perl-Class-Accessor 0.34 19.fc24 noarch
perl-Class-Data-Inheritable 0.08 21.fc24 noarch
perl-Class-ISA 0.36 1017.fc24 noarch
perl-Class-Load 0.23 2.fc24 noarch
perl-Class-Method-Modifiers 2.12 1.fc24 noarch
perl-Class-Tiny 1.004 2.fc24 noarch
perl-Class-XSAccessor 1.19 7.fc24 x86_64
perl-Clone 0.38 4.fc24 x86_64
perl-common-sense 3.7.4 2.fc24 x86_64
perl-Compress-Bzip2 2.25 1.fc24 x86_64
perl-Compress-Raw-Bzip2 2.069 2.fc24 x86_64
perl-Compress-Raw-Zlib 2.069 2.fc24 x86_64
perl-constant 1.33 348.fc24 noarch
perl-CPAN 2.11 350.fc24 noarch
perl-CPAN-DistnameInfo 0.12 6.fc24 noarch
perl-CPAN-Meta 2.150005 3.fc24 noarch
perl-CPAN-Meta-Requirements 2.140 2.fc24 noarch
perl-CPAN-Meta-YAML 0.018 2.fc24 noarch
perl-Data-Dumper 2.158 348.fc24 x86_64
perl-Data-OptList 0.110 1.fc24 noarch
perl-Data-Section 0.200006 6.fc24 noarch
perl-Date-Manip 6.57 1.fc24 noarch
perl-DBD-MySQL 4.039 3.fc24 x86_64
perl-DBI 1.634 3.fc24 x86_64
perl-devel 5.22.3 370.fc24 x86_64
perl-Devel-Caller 2.06 9.fc24 x86_64
perl-Devel-GlobalDestruction 0.13 5.fc24 noarch
perl-Devel-LexAlias 0.05 9.fc24 x86_64
perl-Devel-OverloadInfo 0.004 2.fc24 noarch
perl-Devel-PartialDump 0.18 2.fc24 noarch
perl-Devel-Size 0.80 4.fc24 x86_64
perl-Devel-StackTrace 2.02 1.fc24 noarch
perl-Digest 1.17 348.fc24 noarch
perl-Digest-HMAC 1.03 12.fc24 noarch
perl-Digest-MD5 2.55 1.fc24 x86_64
perl-Digest-SHA1 2.13 17.fc24 x86_64
perl-Digest-SHA 5.96 1.fc24 x86_64
perl-Dist-CheckConflicts 0.11 6.fc24 noarch
perl-Email-Date-Format 1.005 4.fc24 noarch
perl-Encode 2.84 11.fc24 x86_64
perl-Encode-Locale 1.05 4.fc24 noarch
perl-encoding 2.17 11.fc24 x86_64
perl-Env 1.04 347.fc24 noarch
perl-Errno 1.23 370.fc24 x86_64
perl-Error 0.17024 5.fc24 noarch
perl-Eval-Closure 0.13 4.fc24 noarch
perl-Exporter 5.72 349.fc24 noarch
perl-Exporter-Tiny 0.042 5.fc24 noarch
perl-ExtUtils-CBuilder 0.280224 2.fc24 noarch
perl-ExtUtils-Command 7.10 5.fc24 noarch
perl-ExtUtils-Install 2.04 348.fc24 noarch
perl-ExtUtils-MakeMaker 7.10 5.fc24 noarch
perl-ExtUtils-Manifest 1.70 347.fc24 noarch
perl-ExtUtils-MM-Utils 7.10 5.fc24 noarch
perl-ExtUtils-ParseXS 3.30 3.fc24 noarch
perl-FCGI 0.77 7.fc24 x86_64
perl-Fedora-VSP 0.001 2.fc24 noarch
perl-File-BaseDir 0.07 4.fc24 noarch
perl-File-CheckTree 4.42 296.fc24 noarch
perl-File-Copy-Recursive 0.38 22.fc24 noarch
perl-File-DesktopEntry 0.22 2.fc24 noarch
perl-File-HomeDir 1.00 11.fc24 noarch
perl-File-Listing 6.04 12.fc24 noarch
perl-File-MimeInfo 0.27 4.fc24 noarch
perl-File-Path 2.12 2.fc24 noarch
perl-File-Slurp 9999.19 14.fc24 noarch
perl-File-Temp 0.23.04 347.fc24 noarch
perl-File-Which 1.21 1.fc24 noarch
perl-Filter 1.57 1.fc24 x86_64
perl-Filter-Simple 0.92 347.fc24 noarch
perl-GD 2.56 7.fc24 x86_64
perl-GD-Barcode 1.15 22.fc24 noarch
perl-generators 1.10 1.fc24 noarch
perl-Getopt-Long 2.49.1 1.fc24 noarch
perl-Git 2.7.4 3.fc24 noarch
perl-Glib 1.321 1.fc24 x86_64
perl-Gnome2 1.046 2.fc24 x86_64
perl-Gnome2-Canvas 1.002 31.fc24 x86_64
perl-Gnome2-VFS 1.082 7.fc24 x86_64
perl-Gnome2-Wnck 0.16 26.fc24 x86_64
perl-Goo-Canvas 0.06 26.fc24 x86_64
perl-Gtk2 1.2498 2.fc24 x86_64
perl-Gtk2-AppIndicator 0.15 8.fc24 x86_64
perl-Gtk2-ImageView 0.05 4.fc24 x86_64
perl-Gtk2-Unique 0.05 16.fc24 x86_64
perl-HTML-Form 6.03 12.fc24 noarch
perl-HTML-Parser 3.72 2.fc24 x86_64
perl-HTML-Tagset 3.20 25.fc24 noarch
perl-HTML-Tree 5.03 12.fc24 noarch
perl-HTTP-Cookies 6.01 12.fc24 noarch
perl-HTTP-Daemon 6.01 12.fc24 noarch
perl-HTTP-Date 6.02 13.fc24 noarch
perl-HTTP-Message 6.11 2.fc24 noarch
perl-HTTP-Negotiate 6.01 12.fc24 noarch
perl-HTTP-Tiny 0.056 5.fc24 noarch
perl-Image-ExifTool 10.36 1.fc24 noarch
perl-Import-Into 1.002005 2.fc24 noarch
perl-inc-latest 0.500 4.fc24 noarch
perl-IO 1.35 370.fc24 x86_64
perl-IO-Compress 2.069 3.fc24 noarch
perl-IO-HTML 1.001 5.fc24 noarch
perl-IO-Socket-IP 0.37 348.fc24 noarch
perl-IO-Socket-SSL 2.025 1.fc24 noarch
perl-IO-String 1.08 26.fc24 noarch
perl-IO-stringy 2.111 4.fc24 noarch
perl-IO-Zlib 1.10 370.fc24 noarch
perl-IPC-Cmd 0.96 1.fc24 noarch
perl-IPC-Shareable 0.61 6.fc24 noarch
perl-IPC-System-Simple 1.25 8.fc24 noarch
perl-IPC-SysV 2.07 1.fc24 x86_64
perl-JSON 2.90 6.fc24 noarch
perl-JSON-PP 2.27400 2.fc24 noarch
perl-JSON-XS 3.01 7.fc24 x86_64
perl-libnet 3.10 1.fc24 noarch
perl-libs 5.22.3 370.fc24 x86_64
perl-libwww-perl 6.15 2.fc24 noarch
perl-Linux-Pid 0.04 27.fc24 x86_64
perl-List-MoreUtils 0.415 1.fc24 x86_64
perl-Locale-Codes 3.42 1.fc24 noarch
perl-Locale-gettext 1.07 3.fc24 x86_64
perl-Locale-Maketext 1.26 349.fc24 noarch
perl-Locale-Maketext-Simple 0.21 370.fc24 noarch
perl-local-lib 2.000018 2.fc24 noarch
perl-LWP-MediaTypes 6.02 9.fc24 noarch
perl-LWP-Protocol-https 6.07 1.fc24 noarch
perl-macros 5.22.3 370.fc24 x86_64
perl-Math-BigInt 1.9997.15 3.fc24 noarch
perl-Math-Complex 1.59 370.fc24 noarch
perl-MIME-Base64 3.15 349.fc24 x86_64
perl-MIME-Lite 3.030 6.fc24 noarch
perl-MIME-Types 2.13 1.fc24 noarch
perl-Module-Build 0.42.18 1.fc24 noarch
perl-Module-CoreList 5.20170320 1.fc24 noarch
perl-Module-Implementation 0.09 6.fc24 noarch
perl-Module-Load 0.32 347.fc24 noarch
perl-Module-Load-Conditional 0.68 1.fc24 noarch
perl-Module-Metadata 1.000027 4.fc24 noarch
perl-Module-Pluggable 5.2 2.fc24 noarch
perl-Module-Runtime 0.014 7.fc24 noarch
perl-Mojolicious 6.46 1.fc24 noarch
perl-Moo 2.000002 2.fc24 noarch
perl-Moose 2.1605 1.fc24 x86_64
perl-MooseX-Types 0.46 2.fc24 noarch
perl-MooseX-Types-Path-Class 0.08 2.fc24 noarch
perl-Mozilla-CA 20160104 2.fc24 noarch
perl-MRO-Compat 0.12 10.fc24 noarch
perl-namespace-autoclean 0.28 2.fc24 noarch
perl-namespace-clean 0.26 2.fc24 noarch
perl-Net-Daemon 0.48 13.fc24 noarch
perl-Net-DBus 1.1.0 4.fc24 x86_64
perl-Net-HTTP 6.13 1.fc24 noarch
perl-Net-LibIDN 0.12 23.fc24 x86_64
perl-Net-OAuth 0.28 9.fc24 noarch
perl-Net-Ping 2.43 370.fc24 noarch
perl-Net-SSLeay 1.74 1.fc24 x86_64
perl-NTLM 1.09 12.fc24 noarch
perl-open 1.10 370.fc24 noarch
perl-Package-Constants 0.06 4.fc24 noarch
perl-Package-DeprecationManager 0.16 1.fc24 noarch
perl-Package-Generator 1.106 6.fc24 noarch
perl-Package-Stash 0.37 4.fc24 noarch
perl-Package-Stash-XS 0.28 9.fc24 x86_64
perl-PadWalker 2.2 2.fc24 x86_64
perl-Pango 1.227 1.fc24 x86_64
perl-Params-Check 0.38 347.fc24 noarch
perl-Params-Util 1.07 15.fc24 x86_64
perl-parent 0.234 4.fc24 noarch
perl-Parse-CPAN-Meta 1.4417 3.fc24 noarch
perl-Parse-CPAN-Packages 2.40 4.fc24 noarch
perl-Path-Class 0.36 1.fc24 noarch
perl-PathTools 3.62 3.fc24 x86_64
perl-Perl-OSType 1.009 2.fc24 noarch
perl-Pod-Checker 1.71 6.fc24 noarch
perl-Pod-Escapes 1.07 349.fc24 noarch
perl-Pod-Html 1.22 370.fc24 noarch
perl-Pod-LaTeX 0.61 297.fc24 noarch
perl-podlators 4.09 1.fc24 noarch
perl-Pod-Parser 1.63 348.fc24 noarch
perl-Pod-Perldoc 3.26 1.fc24 noarch
perl-Pod-Plainer 1.04 2.fc24 noarch
perl-Pod-Simple 3.35 1.fc24 noarch
perl-Pod-Usage 1.69 1.fc24 noarch
perl-PPI 1.220 5.fc24 noarch
perl-Proc-ProcessTable 0.53 2.fc24 x86_64
perl-Proc-Simple 1.31 2.fc24 noarch
perl-Role-Tiny 2.000001 5.fc24 noarch
perl-Scalar-List-Utils 1.46 1.fc24 x86_64
perl-SelfLoader 1.22 370.fc24 noarch
perl-Socket 2.024 1.fc24 x86_64
perl-Software-License 0.103012 1.fc24 noarch
perl-Sort-Naturally 1.03 12.fc24 noarch
perl-srpm-macros 1 18.fc24 noarch
perl-Storable 2.53 350.fc24 x86_64
perl-String-CRC32 1.5 7.fc24 x86_64
perl-Sub-Exporter 0.987 8.fc24 noarch
perl-Sub-Exporter-ForMethods 0.100052 2.fc24 noarch
perl-Sub-Exporter-Progressive 0.001011 6.fc24 noarch
perl-Sub-Identify 0.12 2.fc24 x86_64
perl-Sub-Install 0.928 7.fc24 noarch
perl-Sub-Name 0.15 1.fc24 x86_64
perl-Sys-CPU 0.61 8.fc24 x86_64
perl-Sys-MemInfo 0.98 2.fc24 x86_64
perl-Sys-Syslog 0.35 1.fc24 x86_64
perl-Task-Weaken 1.04 13.fc24 noarch
perl-Term-ANSIColor 4.03 347.fc24 noarch
perl-Term-Cap 1.17 2.fc24 noarch
perl-TermReadKey 2.33 4.fc24 x86_64
perl-Test-Harness 3.38 1.fc24 noarch
perl-Test-Simple 1.001014 347.fc24 noarch
perl-TeX-Hyphen 1.16 3.fc24 noarch
perl-Text-Autoformat 1.740000 2.fc24 noarch
perl-Text-Balanced 2.03 349.fc24 noarch
perl-Text-Diff 1.44 1.fc24 noarch
perl-Text-Glob 0.09 15.fc24 noarch
perl-Text-ParseWords 3.30 347.fc24 noarch
perl-Text-Reform 1.20 14.fc24 noarch
perl-Text-Soundex 3.05 2.fc24 x86_64
perl-Text-Tabs+Wrap 2013.0523 347.fc24 noarch
perl-Text-Template 1.46 4.fc24 noarch
perl-Text-Unidecode 1.27 2.fc24 noarch
perl-Thread-Queue 3.12 1.fc24 noarch
perl-threads 2.02 3.fc24 x86_64
perl-threads-shared 1.48 347.fc24 x86_64
perltidy 20160302 1.fc24 noarch
perl-TimeDate 2.30 8.fc24 noarch
perl-Time-HiRes 1.9728 2.fc24 x86_64
perl-Time-Local 1.250 1.fc24 noarch
perl-Try-Tiny 0.24 2.fc24 noarch
perl-Types-Serialiser 1.0 7.fc24 noarch
perl-Type-Tiny 1.000006 1.fc24 noarch
perl-Unicode-Normalize 1.25 2.fc24 x86_64
perl-URI 1.71 2.fc24 noarch
perl-Variable-Magic 0.59 2.fc24 x86_64
perl-version 0.99.17 1.fc24 x86_64
perl-WebService-Dropbox 1.22 5.fc24 noarch
perl-WWW-Curl 4.17 7.fc24 x86_64
perl-WWW-Mechanize 1.75 4.fc24 noarch
perl-WWW-RobotRules 6.02 13.fc24 noarch
perl-X11-Protocol 0.56 22.fc24 noarch
perl-X11-Protocol-Other 29 6.fc24 noarch
perl-XML-DOM 1.45 2.fc24 noarch
perl-XML-DOM-XPath 0.14 22.fc24 noarch
perl-XML-LibXML 2.0128 1.fc24 x86_64
perl-XML-NamespaceSupport 1.11 18.fc24 noarch
perl-XML-Parser 2.44 4.fc24 x86_64
perl-XML-RegExp 0.04 9.fc24 noarch
perl-XML-SAX 0.99 16.fc24 noarch
perl-XML-SAX-Base 1.08 15.fc24 noarch
perl-XML-Simple 2.22 2.fc24 noarch
perl-XML-Twig 3.52 1.fc24 noarch
perl-XML-XPathEngine 0.14 7.fc24 noarch
perl-YAML 1.15 5.fc24 noarch
phonon 4.9.0 3.fc24 x86_64
phonon-backend-gstreamer 4.9.0 1.fc24 x86_64
phonon-qt5 4.9.0 3.fc24 x86_64
phonon-qt5-backend-gstreamer 4.9.0 1.fc24 x86_64
php 5.6.30 1.fc24 x86_64
php-bcmath 5.6.30 1.fc24 x86_64
php-cli 5.6.30 1.fc24 x86_64
php-common 5.6.30 1.fc24 x86_64
php-fedora-autoloader 0.2.1 2.fc24 noarch
php-gd 5.6.30 1.fc24 x86_64
php-mbstring 5.6.30 1.fc24 x86_64
phpMyAdmin 4.6.6 1.fc24 noarch
php-mysqlnd 5.6.30 1.fc24 x86_64
php-pdo 5.6.30 1.fc24 x86_64
php-pecl-jsonc 1.3.10 1.fc24 x86_64
php-pecl-zip 1.13.5 1.fc24 x86_64
php-php-gettext 1.0.12 1.fc24 noarch
php-process 5.6.30 1.fc24 x86_64
php-tcpdf 6.2.13 1.fc24 noarch
php-tcpdf-dejavu-sans-fonts 6.2.13 1.fc24 noarch
php-tidy 5.6.30 1.fc24 x86_64
php-udan11-sql-parser 3.4.17 1.fc24 noarch
php-xml 5.6.30 1.fc24 x86_64
picard 1.3.2 5.fc24 x86_64
pigz 2.3.4 1.fc24 x86_64
pinentry 0.9.7 2.fc24 x86_64
pinfo 0.6.10 13.fc24 x86_64
pixman 0.34.0 2.fc24 i686
pixman 0.34.0 2.fc24 x86_64
pkgconfig 0.29 2.fc24 x86_64
plexus-cipher 1.7 11.fc24 noarch
plexus-classworlds 2.5.2 4.fc24 noarch
plexus-containers-component-annotations 1.6 5.fc24 noarch
plexus-interpolation 1.22 5.fc24 noarch
plexus-sec-dispatcher 1.4 21.fc24 noarch
plexus-utils 3.0.22 3.fc24 noarch
plymouth 0.8.9 17.2013.08.14.fc24 x86_64
plymouth-core-libs 0.8.9 17.2013.08.14.fc24 x86_64
plymouth-graphics-libs 0.8.9 17.2013.08.14.fc24 x86_64
plymouth-plugin-label 0.8.9 17.2013.08.14.fc24 x86_64
plymouth-plugin-two-step 0.8.9 17.2013.08.14.fc24 x86_64
plymouth-scripts 0.8.9 17.2013.08.14.fc24 x86_64
plymouth-system-theme 0.8.9 17.2013.08.14.fc24 x86_64
